Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature
39928,rice,80,40,40,5.66,152.54,22.28
1830,blackpepper,100,60,50,5.04,2817.86,27.90909091
84847,rice,80,40,40,5.44,579.75,34.01
7751,moong,20,40,20,5.5,607.48,26.36666667
35347,brinjal,80,15,40,6.34,1111.68,28.64818182
95212,ragi,50,40,20,5.58,1246.715,22.6
74613,sunflower,50,60,30,5.36,70.11,25.6
24882,ragi,50,40,20,5.36,654.34,29.26666667
34481,sunflower,50,60,30,5.38,1246.715,22.6
20584,sunflower,50,60,30,5.44,199.2125,21.3
75690,wheat,60,30,30,6.9,19.38,22.766
53174,ragi,50,40,20,5.62,113.7,30.26666667
66015,cotton,120,40,20,5.42,1603.2375,22.89090909
96494,cotton,120,40,20,5.64,1011.49,30.43
99108,potato,180,60,90,4.92,75.32,22.676
91533,potato,180,60,90,4.92,75.32,22.676
33781,rice,80,40,40,5.62,516.68,27.86666667
68044,wheat,60,30,30,6.7,66.52,20.312
54121,rice,80,40,40,5.56,297.66,29.56666667
81626,onion,120,60,65,6.08,1111.68,28.64818182
40993,rice,80,40,40,5.46,840.46,33.58333333
75522,moong,20,40,20,5.36,113.7,30.26666667
4097,wheat,60,30,30,6.6,75.32,22.676
18386,banana,100,75,50,6.64,2169.32,23.73636364
45230,barley,70,40,45,5.58,70.598,18.92
54914,barley,70,40,45,5.44,75.32,22.676
89021,jowar,80,40,40,5.52,1011.49,30.43
38539,turmeric,25,60,100,5.06,942.8,28.99454545
70297,onion,120,60,65,6.06,1411.78,19.94545455
83503,wheat,60,30,30,6.8,140.52,12.5
65013,cotton,120,40,20,5.4,331.88,35.34666667
27733,wheat,60,30,30,6.6,73.47,23.562
93080,wheat,60,30,30,6.4,241.78,1.18
75982,wheat,60,30,30,6.5,19.38,22.766
8953,potato,180,60,90,5.0,556.2,28.54545455
4124,rapeseed,50,40,20,4.86,75.32,22.676
94806,coriander,10,20,20,6.48,240.1,10.38
62043,sweetpotato,90,20,120,5.16,689.88,29.03727273
27795,rapeseed,50,40,20,4.82,73.47,23.562
91861,garlic,50,10,60,5.56,75.32,22.676
84308,onion,120,60,65,5.9,75.32,22.676
90883,moong,20,40,20,5.44,884.5,27.65454545
82100,cotton,120,40,20,5.32,607.48,26.36666667
45521,coriander,10,20,20,6.5,1426.3,26.73636364
28861,rice,80,40,40,5.46,1145.22,28.5
69405,onion,120,60,65,6.18,75.32,22.676
42140,potato,180,60,90,5.02,421.14,28.50727273
9129,moong,20,40,20,5.38,510.05,33.37333333
34015,jowar,80,40,40,5.5,199.2125,21.3
86473,moong,20,40,20,5.56,98.98,34.92333333
5660,sunflower,50,60,30,5.36,840.46,33.58333333
12173,coriander,10,20,20,6.44,1026.64,29.18636364
98200,cotton,120,40,20,5.38,297.66,29.56666667
84962,sweetpotato,90,20,120,5.12,579.75,34.01
39692,moong,20,40,20,5.52,182.5,29.2
68330,wheat,60,30,30,6.11,19.38,22.766
66792,jowar,80,40,40,5.46,1011.49,30.43
89019,sweetpotato,90,20,120,4.96,1111.68,28.64818182
99246,barley,70,40,45,5.54,75.32,22.676
72297,wheat,60,30,30,6.1,15.34,27.276
8999,jowar,80,40,40,5.4,510.05,33.37333333
99197,barley,70,40,45,5.48,75.32,22.676
32044,jute,80,40,40,5.62,1543.76,27.33333333
99430,turmeric,25,60,100,5.18,1411.78,19.94545455
68540,sunflower,50,60,30,5.36,884.5,27.65454545
8943,moong,20,40,20,5.32,510.05,33.37333333
99417,horsegram,20,60,20,5.88,1110.78,25.66666667
90431,wheat,60,30,30,6.5,19.38,22.766
72011,moong,20,40,20,5.58,1151.02,28.03333333
16153,horsegram,20,60,20,6.18,297.66,29.56666667
75779,onion,120,60,65,6.04,556.2,28.54545455
70163,wheat,60,30,30,6.12,75.32,22.676
79447,jowar,80,40,40,5.62,840.46,33.58333333
23155,blackpepper,100,60,50,4.82,884.5,27.65454545
10667,sunflower,50,60,30,5.48,75.32,22.676
46410,pumpkin,80,50,30,5.58,884.5,27.65454545
70107,banana,100,75,50,6.52,689.88,29.03727273
66767,soyabean,20,60,20,5.42,1011.49,30.43
33670,turmeric,25,60,100,5.02,1098.26,15.5
38812,barley,70,40,45,5.62,75.32,22.676
3396,cotton,120,40,20,5.5,884.5,27.65454545
58463,wheat,60,30,30,6.11,122.42,18.58
54660,coriander,10,20,20,6.46,942.8,28.99454545
27336,jowar,80,40,40,5.32,199.2125,21.3
56551,rice,80,40,40,5.42,127.68,20.8
9749,horsegram,20,60,20,6.16,770.44,28.68
11686,banana,100,75,50,6.4,1026.64,29.18636364
35528,wheat,60,30,30,6.12,73.47,23.562
64845,cotton,120,40,20,5.68,790.98,30.61666667
44559,jowar,80,40,40,5.6,70.11,25.6
84079,onion,120,60,65,5.98,98.94,25.574
67776,wheat,60,30,30,6.3,113.7,30.26666667
41551,maize,80,40,20,5.38,1151.02,28.03333333
60884,rice,80,40,40,5.6,411.52,34.73
69410,rice,80,40,40,5.48,34.81,34.66666667
55227,potato,180,60,90,5.1,75.32,22.676
85480,wheat,60,30,30,6.12,152.54,22.28
11449,wheat,60,30,30,6.3,127.68,20.8
52899,maize,80,40,20,5.48,207.55,26.43333333
8586,maize,80,40,20,5.5,1145.22,28.5
9985,potato,180,60,90,5.08,689.88,29.03727273
25330,potato,180,60,90,4.86,2169.32,23.73636364
91842,sweetpotato,90,20,120,5.0,579.75,34.01
19027,banana,100,75,50,6.54,1026.64,29.18636364
11295,maize,80,40,20,5.54,1712.66,11.2
63592,potato,180,60,90,5.12,2569.52,4.9
86388,rice,80,40,40,5.4,497.88,25.03333333
45860,barley,70,40,45,5.34,19.38,22.766
9406,blackpepper,100,60,50,4.86,884.5,27.65454545
17313,maize,80,40,20,5.42,75.32,22.676
30738,maize,80,40,20,5.5,579.75,34.01
14042,rapeseed,50,40,20,5.04,73.47,23.562
63299,sweetpotato,90,20,120,5.02,1037.32,28.08181818
9298,jowar,80,40,40,5.62,297.66,29.56666667
81679,wheat,60,30,30,6.1,73.47,23.562
14277,soyabean,20,60,20,5.58,607.48,26.36666667
21745,rapeseed,50,40,20,4.86,85.24316,21.482
11499,sweetpotato,90,20,120,5.1,2169.32,23.73636364
1155,coriander,10,20,20,6.36,1026.64,29.18636364
97093,rapeseed,50,40,20,4.86,70.598,18.92
19078,ragi,50,40,20,5.66,840.46,33.58333333
95463,maize,80,40,20,5.54,199.2125,21.3
32325,rapeseed,50,40,20,4.92,87.2,23.106
11887,moong,20,40,20,5.42,87.2,23.106
41406,jute,80,40,40,5.34,840.46,33.58333333
45816,sunflower,50,60,30,5.68,66.52,20.312
88625,garlic,50,10,60,5.36,1111.68,28.64818182
35928,maize,80,40,20,5.42,70.11,25.6
96230,soyabean,20,60,20,5.48,1011.49,30.43
64378,sunflower,50,60,30,5.36,87.2,23.106
66825,jute,80,40,40,5.42,1011.49,30.43
67100,jowar,80,40,40,5.46,70.11,25.6
14778,sunflower,50,60,30,5.58,70.598,18.92
99332,rice,80,40,40,5.44,579.75,34.01
67343,banana,100,75,50,6.52,143.023456,29.6
81413,coriander,10,20,20,6.58,1111.68,28.64818182
50219,moong,20,40,20,5.52,94.02,22.38
77134,rice,80,40,40,5.42,579.75,34.01
54901,rice,80,40,40,5.66,579.75,34.01
87859,horsegram,20,60,20,5.9,1246.715,22.6
37172,jowar,80,40,40,5.54,510.05,33.37333333
76059,barley,70,40,45,5.4,19.38,22.766
4863,horsegram,20,60,20,6.0,654.34,29.26666667
91796,rapeseed,50,40,20,5.12,75.32,22.676
84908,moong,20,40,20,5.62,579.75,34.01
9026,maize,80,40,20,5.44,510.05,33.37333333
43772,soyabean,20,60,20,5.38,1011.49,30.43
91550,onion,120,60,65,5.86,75.32,22.676
21759,rapeseed,50,40,20,5.08,85.24316,21.482
70005,potato,180,60,90,4.96,75.32,22.676
56267,horsegram,20,60,20,6.16,654.34,29.26666667
82110,wheat,60,30,30,6.12,70.11,25.6
81126,banana,100,75,50,6.38,1603.2375,22.89090909
51190,maize,80,40,20,5.38,199.2125,21.3
80026,wheat,60,30,30,6.3,15.34,27.276
81655,garlic,50,10,60,5.4,1111.68,28.64818182
87339,jowar,80,40,40,5.6,790.98,30.61666667
47959,onion,120,60,65,5.9,34.81,34.66666667
38068,pineapple,160,40,120,6.68,884.5,27.65454545
82792,moong,20,40,20,5.64,167.38,23.56
31198,maize,80,40,20,5.62,1166.94,28.33333333
59978,sunflower,50,60,30,5.48,70.11,25.6
96298,onion,120,60,65,6.06,1111.68,28.64818182
26139,sunflower,50,60,30,5.54,1151.02,28.03333333
239,sunflower,50,60,30,5.34,1712.66,11.2
64704,moong,20,40,20,5.54,94.02,22.38
86670,maize,80,40,20,5.36,840.46,33.58333333
84825,coriander,10,20,20,6.32,75.32,22.676
98560,rice,80,40,40,5.66,579.75,34.01
47392,barley,70,40,45,5.44,75.32,22.676
38778,jowar,80,40,40,5.54,579.75,34.01
86898,coriander,10,20,20,6.48,1299.26,26.51818182
19185,rice,80,40,40,5.32,1151.02,28.03333333
43685,sweetpotato,90,20,120,4.96,1111.68,28.64818182
40589,orange,20,10,10,4.04,2169.32,23.73636364
79756,banana,100,75,50,6.64,1299.26,26.51818182
44680,jowar,80,40,40,5.54,607.48,26.36666667
61754,jowar,80,40,40,5.38,297.66,29.56666667
96271,moong,20,40,20,5.48,1011.49,30.43
11657,jute,80,40,40,5.36,1543.76,27.33333333
45265,jute,80,40,40,5.34,207.55,26.43333333
7808,jowar,80,40,40,5.4,70.11,25.6
23629,rice,80,40,40,5.42,579.75,34.01
6939,garlic,50,10,60,5.44,1603.2375,22.89090909
18853,barley,70,40,45,5.38,87.2,23.106
69189,potato,180,60,90,5.06,75.32,22.676
5012,maize,80,40,20,5.54,288.3,25.46
2316,ragi,50,40,20,5.46,607.48,26.36666667
29110,garlic,50,10,60,5.68,1426.3,26.73636364
25521,rice,80,40,40,5.46,840.46,33.58333333
96516,jowar,80,40,40,5.52,73.47,23.562
18553,rice,80,40,40,5.56,840.46,33.58333333
26002,barley,70,40,45,5.36,87.2,23.106
86843,rice,80,40,40,5.36,87.2,23.106
29091,sunflower,50,60,30,5.48,167.38,23.56
90229,onion,120,60,65,6.14,556.2,28.54545455
67490,maize,80,40,20,5.68,85.24316,21.482
8613,ragi,50,40,20,5.52,167.38,23.56
29993,rice,80,40,40,5.44,297.66,29.56666667
90972,cotton,120,40,20,5.46,884.5,27.65454545
524,jute,80,40,40,5.58,1543.76,27.33333333
12355,moong,20,40,20,5.54,790.98,30.61666667
50783,maize,80,40,20,5.48,976.06,25.66666667
72193,onion,120,60,65,5.88,1299.26,26.51818182
24586,maize,80,40,20,5.42,1166.94,28.33333333
34081,banana,100,75,50,6.38,1603.2375,22.89090909
44399,tomato,100,40,90,6.18,1111.68,28.64818182
30397,moong,20,40,20,5.32,75.32,22.676
53042,rice,80,40,40,5.56,1145.22,28.5
29498,rapeseed,50,40,20,5.1,19.38,22.766
14777,rapeseed,50,40,20,5.12,70.598,18.92
80538,turmeric,25,60,100,5.16,1603.2375,22.89090909
25400,moong,20,40,20,5.68,840.46,33.58333333
62183,rapeseed,50,40,20,5.08,75.32,22.676
4088,jowar,80,40,40,5.44,579.75,34.01
98747,moong,20,40,20,5.32,34.81,34.66666667
94969,onion,120,60,65,5.92,122.42,18.58
44366,rapeseed,50,40,20,5.12,73.47,23.562
87567,onion,120,60,65,6.04,157.31,25.83333333
65659,onion,120,60,65,6.04,1603.2375,22.89090909
63991,turmeric,25,60,100,5.06,2169.32,23.73636364
30890,potato,180,60,90,4.86,689.88,29.03727273
1978,maize,80,40,20,5.44,1011.49,30.43
13954,rice,80,40,40,5.52,1011.49,30.43
33882,rice,80,40,40,5.34,976.06,25.66666667
9084,potato,180,60,90,5.16,556.2,28.54545455
47274,sunflower,50,60,30,5.54,770.44,28.68
92640,rice,80,40,40,5.44,1166.94,28.33333333
44167,garlic,50,10,60,5.64,1111.68,28.64818182
54992,sunflower,50,60,30,5.36,34.81,34.66666667
54925,soyabean,20,60,20,5.64,579.75,34.01
89212,jowar,80,40,40,5.68,70.11,25.6
27185,moong,20,40,20,5.64,1246.715,22.6
1285,jowar,80,40,40,5.38,15.34,27.276
3025,cotton,120,40,20,5.52,510.05,33.37333333
76146,banana,100,75,50,6.4,884.5,27.65454545
36953,turmeric,25,60,100,5.16,1426.3,26.73636364
75331,maize,80,40,20,5.42,113.7,30.26666667
96716,maize,80,40,20,5.38,607.48,26.36666667
22176,turmeric,25,60,100,5.18,1426.3,26.73636364
52267,wheat,60,30,30,6.4,73.47,23.562
55170,wheat,60,30,30,6.9,75.32,22.676
55861,jute,80,40,40,5.44,1166.94,28.33333333
29896,cotton,120,40,20,5.32,297.66,29.56666667
21325,moong,20,40,20,5.34,607.48,26.36666667
79381,potato,180,60,90,4.9,840.46,33.58333333
13826,rapeseed,50,40,20,4.98,73.47,23.562
74595,sunflower,50,60,30,5.6,607.48,26.36666667
15463,maize,80,40,20,5.34,167.38,23.56
15901,barley,70,40,45,5.34,19.38,22.766
87057,wheat,60,30,30,6.8,94.02,22.38
42638,banana,100,75,50,6.38,1603.2375,22.89090909
10403,rice,80,40,40,5.58,579.75,34.01
87256,cotton,120,40,20,5.44,790.98,30.61666667
28583,moong,20,40,20,5.68,607.48,26.36666667
1121,maize,80,40,20,5.68,840.46,33.58333333
35975,soyabean,20,60,20,5.38,607.48,26.36666667
45137,potato,180,60,90,5.02,1050.245,18.77818182
91212,rapeseed,50,40,20,5.08,145.76,21.66
94380,onion,120,60,65,5.98,810.26,29.95636364
2667,potato,180,60,90,5.14,1426.3,26.73636364
16517,horsegram,20,60,20,6.04,98.94,25.574
24800,ragi,50,40,20,5.32,288.3,25.46
79338,maize,80,40,20,5.66,98.98,34.92333333
1842,blackpepper,100,60,50,5.16,2817.86,27.90909091
50266,onion,120,60,65,5.82,1299.26,26.51818182
72291,garlic,50,10,60,5.42,810.26,29.95636364
20041,maize,80,40,20,5.44,157.31,25.83333333
38326,papaya,50,50,50,6.06,884.5,27.65454545
44539,tomato,100,40,90,6.1,714.68,26.45454545
84457,moong,20,40,20,5.6,34.81,34.66666667
34733,cardamom,75,75,150,5.04,2817.86,27.90909091
10656,wheat,60,30,30,6.5,75.32,22.676
2623,ragi,50,40,20,5.68,1145.22,28.5
21926,wheat,60,30,30,6.9,167.38,23.56
70814,sweetpotato,90,20,120,4.96,2169.32,23.73636364
24289,onion,120,60,65,5.98,1411.78,19.94545455
15618,soyabean,20,60,20,5.34,510.05,33.37333333
9816,cotton,120,40,20,5.52,770.44,28.68
16367,rapeseed,50,40,20,5.06,446.14,25.44
91835,sunflower,50,60,30,5.58,34.81,34.66666667
44481,moong,20,40,20,5.52,607.48,26.36666667
83269,soyabean,20,60,20,5.66,510.05,33.37333333
57195,sweetpotato,90,20,120,4.9,1026.64,29.18636364
94382,jowar,80,40,40,5.62,790.98,30.61666667
40811,sweetpotato,90,20,120,4.98,2169.32,23.73636364
80796,maize,80,40,20,5.5,1246.715,22.6
80295,potato,180,60,90,5.02,240.1,10.38
29454,moong,20,40,20,5.66,510.05,33.37333333
45029,cauliflower,80,70,50,6.46,1350.025,26.01818182
95350,maize,80,40,20,5.36,199.2125,21.3
12401,wheat,60,30,30,6.12,15.34,27.276
21982,sweetpotato,90,20,120,5.1,1426.3,26.73636364
45550,maize,80,40,20,5.58,167.38,23.56
437,maize,80,40,20,5.62,1543.76,27.33333333
79337,wheat,60,30,30,6.6,87.2,23.106
35593,cabbage,100,65,70,6.46,1111.68,28.64818182
22739,moong,20,40,20,5.42,510.05,33.37333333
31855,turmeric,25,60,100,4.86,2569.52,4.9
71949,sweetpotato,90,20,120,4.98,1299.26,26.51818182
13337,ragi,50,40,20,5.34,199.2125,21.3
63161,potato,180,60,90,5.16,1501.98,25.81818182
60505,potato,180,60,90,5.12,167.38,23.56
85162,horsegram,20,60,20,6.1,1110.78,25.66666667
52304,barley,70,40,45,5.4,73.47,23.562
67464,rice,80,40,40,5.54,85.24316,21.482
72806,cotton,120,40,20,5.54,516.68,27.86666667
62250,maize,80,40,20,5.4,579.75,34.01
29848,cotton,120,40,20,5.42,297.66,29.56666667
94501,moong,20,40,20,5.46,3.94,33.76333333
89880,rapeseed,50,40,20,4.88,167.38,23.56
78995,turmeric,25,60,100,4.96,1026.64,29.18636364
52778,sweetpotato,90,20,120,5.06,1050.245,18.77818182
36871,onion,120,60,65,6.0,1426.3,26.73636364
10720,wheat,60,30,30,6.9,75.32,22.676
91204,wheat,60,30,30,6.3,145.76,21.66
37502,onion,120,60,65,6.08,556.2,28.54545455
92307,soyabean,20,60,20,5.32,1110.78,25.66666667
17454,jute,80,40,40,5.62,1166.94,28.33333333
91764,garlic,50,10,60,5.5,75.32,22.676
23239,banana,100,75,50,6.48,884.5,27.65454545
83396,coriander,10,20,20,6.38,556.2,28.54545455
86003,rice,80,40,40,5.5,497.88,25.03333333
95304,jowar,80,40,40,5.56,199.2125,21.3
70575,rapeseed,50,40,20,5.0,152.54,22.28
81138,rice,80,40,40,5.44,1246.715,22.6
57783,rice,80,40,40,5.38,168.257,28.22333333
13716,turmeric,25,60,100,4.98,1111.68,28.64818182
67479,maize,80,40,20,5.68,85.24316,21.482
6676,horsegram,20,60,20,5.86,199.2125,21.3
40951,maize,80,40,20,5.58,87.2,23.106
20960,jowar,80,40,40,5.32,1011.49,30.43
54746,banana,100,75,50,6.46,942.8,28.99454545
47110,onion,120,60,65,6.12,98.94,25.574
75636,wheat,60,30,30,6.4,66.52,20.312
30631,rapeseed,50,40,20,4.88,75.32,22.676
21945,onion,120,60,65,5.92,1426.3,26.73636364
29043,ragi,50,40,20,5.62,1145.22,28.5
14224,potato,180,60,90,5.1,1111.68,28.64818182
97623,moong,20,40,20,5.5,411.52,34.73
90637,banana,100,75,50,6.46,884.5,27.65454545
90100,coriander,10,20,20,6.34,10.265748,25.76
92066,wheat,60,30,30,6.3,75.32,22.676
16234,sunflower,50,60,30,5.62,297.66,29.56666667
99366,sweetpotato,90,20,120,5.06,579.75,34.01
39192,moong,20,40,20,5.62,34.81,34.66666667
81562,rice,80,40,40,5.42,1011.49,30.43
44805,rice,80,40,40,5.62,37.09,27.96666667
69792,rapeseed,50,40,20,5.16,75.32,22.676
36921,onion,120,60,65,6.16,1426.3,26.73636364
95150,ragi,50,40,20,5.44,157.31,25.83333333
19978,moong,20,40,20,5.48,199.2125,21.3
35043,jowar,80,40,40,5.38,1011.49,30.43
94373,cotton,120,40,20,5.42,790.98,30.61666667
38595,mango,20,20,30,4.9,942.8,28.99454545
35020,potato,180,60,90,5.14,1111.68,28.64818182
66869,coriander,10,20,20,6.5,1111.68,28.64818182
23200,ragi,50,40,20,5.32,297.66,29.56666667
88423,potato,180,60,90,4.94,1111.68,28.64818182
42041,maize,80,40,20,5.68,331.88,35.34666667
71430,maize,80,40,20,5.42,98.98,34.92333333
86304,rice,80,40,40,5.52,497.88,25.03333333
64646,horsegram,20,60,20,5.86,1151.02,28.03333333
18598,maize,80,40,20,5.44,98.98,34.92333333
28316,maize,80,40,20,5.5,607.48,26.36666667
75115,maize,80,40,20,5.32,207.55,26.43333333
12400,rapeseed,50,40,20,4.96,15.34,27.276
17149,moong,20,40,20,5.36,34.81,34.66666667
90455,coriander,10,20,20,6.54,556.2,28.54545455
73095,soyabean,20,60,20,5.42,1246.715,22.6
92482,rice,80,40,40,5.54,152.54,22.28
87520,ragi,50,40,20,5.68,1246.715,22.6
72896,onion,120,60,65,5.86,122.42,18.58
39269,jowar,80,40,40,5.46,579.75,34.01
7363,banana,100,75,50,6.66,2817.86,27.90909091
47900,moong,20,40,20,5.38,34.81,34.66666667
98220,cotton,120,40,20,5.66,297.66,29.56666667
95400,jowar,80,40,40,5.6,1246.715,22.6
82813,moong,20,40,20,5.42,1145.22,28.5
27334,sunflower,50,60,30,5.48,1246.715,22.6
79798,sunflower,50,60,30,5.52,1151.02,28.03333333
72979,potato,180,60,90,4.86,122.42,18.58
46370,sunflower,50,60,30,5.54,297.66,29.56666667
27169,wheat,60,30,30,6.11,199.2125,21.3
27028,rapeseed,50,40,20,4.9,199.2125,21.3
39111,maize,80,40,20,5.5,579.75,34.01
2758,maize,80,40,20,5.6,1145.22,28.5
70827,banana,100,75,50,6.38,2169.32,23.73636364
48159,rapeseed,50,40,20,4.84,75.32,22.676
12986,sunflower,50,60,30,5.52,1246.715,22.6
12585,jowar,80,40,40,5.4,331.88,35.34666667
59107,banana,100,75,50,6.46,1603.2375,22.89090909
49685,rapeseed,50,40,20,4.82,87.2,23.106
17486,horsegram,20,60,20,6.02,152.54,22.28
75554,moong,20,40,20,5.68,113.7,30.26666667
58674,rice,80,40,40,5.34,1246.715,22.6
59590,potato,180,60,90,4.88,1111.68,28.64818182
64254,rice,80,40,40,5.64,87.2,23.106
68528,banana,100,75,50,6.54,884.5,27.65454545
27316,horsegram,20,60,20,5.9,199.2125,21.3
93347,moong,20,40,20,5.56,127.68,20.8
59176,maize,80,40,20,5.32,157.31,25.83333333
7953,wheat,60,30,30,6.3,70.11,25.6
12351,onion,120,60,65,5.86,810.26,29.95636364
95477,cardamom,75,75,150,5.0,1603.2375,22.89090909
88927,sweetpotato,90,20,120,4.94,1111.68,28.64818182
99785,sunflower,50,60,30,5.44,1166.94,28.33333333
26488,onion,120,60,65,5.88,810.26,29.95636364
68713,horsegram,20,60,20,6.16,884.5,27.65454545
23491,potato,180,60,90,5.04,1778.88,24.60909091
82069,cotton,120,40,20,5.66,607.48,26.36666667
64115,wheat,60,30,30,6.6,87.2,23.106
55981,rice,80,40,40,5.62,1166.94,28.33333333
66364,potato,180,60,90,5.08,1111.68,28.64818182
50501,sunflower,50,60,30,5.36,41.3,21.704
31835,potato,180,60,90,4.9,2569.52,4.9
65413,rapeseed,50,40,20,4.92,122.42,18.58
36878,moong,20,40,20,5.42,1145.22,28.5
58183,maize,80,40,20,5.58,664.94,22.03333333
74407,rice,80,40,40,5.32,1011.49,30.43
68200,soyabean,20,60,20,5.62,510.05,33.37333333
52223,rapeseed,50,40,20,5.06,73.47,23.562
71634,rice,80,40,40,5.56,840.46,33.58333333
19291,soyabean,20,60,20,5.56,1151.02,28.03333333
36074,maize,80,40,20,5.54,607.48,26.36666667
63892,potato,180,60,90,5.16,2169.32,23.73636364
14154,onion,120,60,65,6.06,1111.68,28.64818182
75213,rapeseed,50,40,20,4.84,167.38,23.56
40620,onion,120,60,65,6.0,2169.32,23.73636364
24164,wheat,60,30,30,6.9,75.32,22.676
61089,jowar,80,40,40,5.38,510.05,33.37333333
72037,onion,120,60,65,6.12,1299.26,26.51818182
51830,onion,120,60,65,5.88,1111.68,28.64818182
92395,soyabean,20,60,20,5.36,1110.78,25.66666667
96484,barley,70,40,45,5.5,73.47,23.562
2971,rapeseed,50,40,20,5.06,19.38,22.766
99160,cotton,120,40,20,5.44,579.75,34.01
6095,potato,180,60,90,5.02,1026.64,29.18636364
66032,ragi,50,40,20,5.5,157.31,25.83333333
18960,wheat,60,30,30,6.11,87.2,23.106
28144,banana,100,75,50,6.32,1111.68,28.64818182
80917,rice,80,40,40,5.6,1246.715,22.6
41896,cotton,120,40,20,5.54,790.98,30.61666667
76667,rapeseed,50,40,20,4.86,145.76,21.66
19273,soyabean,20,60,20,5.52,1151.02,28.03333333
47115,brinjal,80,15,40,6.44,942.8,28.99454545
6009,maize,80,40,20,5.38,98.98,34.92333333
46307,soyabean,20,60,20,5.48,1875.6,20.1
6253,rapeseed,50,40,20,4.88,15.34,27.276
66312,rice,80,40,40,5.36,1011.49,30.43
6298,moong,20,40,20,5.42,790.98,30.61666667
27305,maize,80,40,20,5.32,157.31,25.83333333
98209,maize,80,40,20,5.58,297.66,29.56666667
15249,horsegram,20,60,20,5.84,167.38,23.56
78205,sweetpotato,90,20,120,4.98,1037.32,28.08181818
35291,potato,180,60,90,5.08,1111.68,28.64818182
25884,jute,80,40,40,5.66,840.46,33.58333333
39921,wheat,60,30,30,6.5,152.54,22.28
86594,rice,80,40,40,5.5,87.2,23.106
57742,jowar,80,40,40,5.46,1151.02,28.03333333
42672,tomato,100,40,90,5.82,1603.2375,22.89090909
71551,jowar,80,40,40,5.6,840.46,33.58333333
71134,rapeseed,50,40,20,5.08,127.68,20.8
42189,cotton,120,40,20,5.32,331.88,35.34666667
85139,maize,80,40,20,5.58,579.75,34.01
94053,rice,80,40,40,5.62,98.98,34.92333333
45319,jowar,80,40,40,5.5,207.55,26.43333333
44196,sweetpotato,90,20,120,5.06,1111.68,28.64818182
33468,rice,80,40,40,5.4,331.88,35.34666667
61184,barley,70,40,45,5.4,19.38,22.766
33715,soyabean,20,60,20,5.58,664.94,22.03333333
70025,maize,80,40,20,5.38,579.75,34.01
86218,onion,120,60,65,5.9,2169.32,23.73636364
62049,wheat,60,30,30,6.1,75.32,22.676
68346,cotton,120,40,20,5.34,510.05,33.37333333
49369,potato,180,60,90,4.82,1026.64,29.18636364
82967,maize,80,40,20,5.6,1145.22,28.5
72093,sunflower,50,60,30,5.36,1151.02,28.03333333
20204,banana,100,75,50,6.42,1603.2375,22.89090909
7096,soyabean,20,60,20,5.5,1246.715,22.6
55518,wheat,60,30,30,6.4,75.32,22.676
3780,jowar,80,40,40,5.54,579.75,34.01
22978,cotton,120,40,20,5.44,297.66,29.56666667
50698,rice,80,40,40,5.44,516.68,27.86666667
79717,jowar,80,40,40,5.4,1151.02,28.03333333
45792,wheat,60,30,30,6.12,66.52,20.312
30787,wheat,60,30,30,6.5,75.32,22.676
31009,soyabean,20,60,20,5.34,1110.78,25.66666667
25815,rapeseed,50,40,20,5.06,87.2,23.106
73625,sweetpotato,90,20,120,5.06,1603.2375,22.89090909
85488,rice,80,40,40,5.38,152.54,22.28
43577,cauliflower,80,70,50,6.6,1111.68,28.64818182
53978,sweetpotato,90,20,120,5.08,556.2,28.54545455
1278,banana,100,75,50,6.66,810.26,29.95636364
50463,onion,120,60,65,5.84,810.26,29.95636364
56421,onion,120,60,65,6.12,2169.32,23.73636364
82823,rapeseed,50,40,20,4.86,167.38,23.56
56164,jowar,80,40,40,5.42,288.3,25.46
76929,moong,20,40,20,5.32,34.81,34.66666667
47730,barley,70,40,45,5.42,75.32,22.676
83584,onion,120,60,65,5.86,884.5,27.65454545
16382,sunflower,50,60,30,5.38,297.66,29.56666667
96244,moong,20,40,20,5.64,73.47,23.562
30309,jowar,80,40,40,5.34,579.75,34.01
52849,rapeseed,50,40,20,5.06,85.24316,21.482
65325,potato,180,60,90,4.84,122.42,18.58
30719,soyabean,20,60,20,5.68,579.75,34.01
98728,potato,180,60,90,5.06,75.32,22.676
5102,wheat,60,30,30,6.1,241.78,1.18
42953,potato,180,60,90,4.88,1603.2375,22.89090909
42776,sunflower,50,60,30,5.4,199.2125,21.3
74729,maize,80,40,20,5.4,70.11,25.6
87199,wheat,60,30,30,6.9,15.34,27.276
54010,barley,70,40,45,5.5,19.38,22.766
39018,onion,120,60,65,6.08,34.81,34.66666667
87691,sunflower,50,60,30,5.54,199.2125,21.3
10852,moong,20,40,20,5.42,152.54,22.28
6649,jowar,80,40,40,5.48,199.2125,21.3
18173,turmeric,25,60,100,4.94,2169.32,23.73636364
27888,potato,180,60,90,5.1,1111.68,28.64818182
68493,maize,80,40,20,5.52,1875.6,20.1
74294,maize,80,40,20,5.58,1011.49,30.43
38074,cotton,120,40,20,5.44,297.66,29.56666667
40017,tomato,100,40,90,5.98,1037.32,28.08181818
72897,potato,180,60,90,5.06,122.42,18.58
10340,sunflower,50,60,30,5.6,75.32,22.676
45071,turmeric,25,60,100,4.96,1350.025,26.01818182
32240,maize,80,40,20,5.68,1543.76,27.33333333
32856,rapeseed,50,40,20,4.88,87.2,23.106
