Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature
44735,tomato,100,40,90,6.12,714.68,26.45454545
56249,ragi,50,40,20,5.32,654.34,29.26666667
44938,jackfruit,75,40,50,5.14,1350.025,26.01818182
24992,maize,80,40,20,5.58,1712.66,11.2
5839,sweetpotato,90,20,120,4.9,1026.64,29.18636364
95226,ragi,50,40,20,5.62,157.31,25.83333333
6490,barley,70,40,45,5.4,240.1,10.38
48061,onion,120,60,65,5.94,34.81,34.66666667
67952,ragi,50,40,20,5.42,167.38,23.56
1244,moong,20,40,20,5.44,790.98,30.61666667
25357,banana,100,75,50,6.4,2169.32,23.73636364
27725,sweetpotato,90,20,120,5.0,1111.68,28.64818182
26835,rapeseed,50,40,20,5.04,293.36,14.7
21961,coriander,10,20,20,6.58,1426.3,26.73636364
51464,moong,20,40,20,5.54,199.2125,21.3
70053,soyabean,20,60,20,5.4,579.75,34.01
53520,ragi,50,40,20,5.66,113.7,30.26666667
93798,wheat,60,30,30,6.11,87.2,23.106
53238,wheat,60,30,30,6.3,113.7,30.26666667
56987,potato,180,60,90,4.82,1026.64,29.18636364
41477,sweetpotato,90,20,120,5.04,1026.64,29.18636364
15915,barley,70,40,45,5.58,19.38,22.766
15090,wheat,60,30,30,6.7,167.38,23.56
54203,cotton,120,40,20,5.36,297.66,29.56666667
58581,jowar,80,40,40,5.68,199.2125,21.3
8103,potato,180,60,90,4.98,40.023,23.14
63103,sunflower,50,60,30,5.48,1166.94,28.33333333
9524,coriander,10,20,20,6.56,884.5,27.65454545
96132,jowar,80,40,40,5.38,1011.49,30.43
98876,rice,80,40,40,5.56,579.75,34.01
59066,maize,80,40,20,5.6,1246.715,22.6
94099,wheat,60,30,30,6.4,94.02,22.38
3531,jowar,80,40,40,5.5,884.5,27.65454545
17465,rice,80,40,40,5.66,1166.94,28.33333333
54020,rice,80,40,40,5.38,510.05,33.37333333
63372,onion,120,60,65,5.86,654.34,29.26666667
42230,onion,120,60,65,6.16,421.14,28.50727273
84737,rapeseed,50,40,20,4.88,75.32,22.676
29815,maize,80,40,20,5.38,1875.6,20.1
84177,garlic,50,10,60,5.42,75.32,22.676
70647,maize,80,40,20,5.38,654.34,29.26666667
87629,onion,120,60,65,6.1,1246.715,22.6
80298,cotton,120,40,20,5.38,664.94,22.03333333
83195,cotton,120,40,20,5.34,510.05,33.37333333
7139,maize,80,40,20,5.58,1246.715,22.6
3042,cotton,120,40,20,5.58,510.05,33.37333333
80039,wheat,60,30,30,6.7,15.34,27.276
97912,garlic,50,10,60,5.52,556.2,28.54545455
89291,soyabean,20,60,20,5.52,607.48,26.36666667
91436,rice,80,40,40,5.64,579.75,34.01
65064,garlic,50,10,60,5.62,421.14,28.50727273
53046,maize,80,40,20,5.56,113.7,30.26666667
1354,moong,20,40,20,5.68,790.98,30.61666667
59556,moong,20,40,20,5.46,1011.49,30.43
4934,sunflower,50,60,30,5.66,288.3,25.46
8046,maize,80,40,20,5.52,70.11,25.6
58552,moong,20,40,20,5.58,199.2125,21.3
71727,rapeseed,50,40,20,5.06,87.2,23.106
9684,sunflower,50,60,30,5.54,297.66,29.56666667
58791,sunflower,50,60,30,5.58,157.31,25.83333333
79044,barley,70,40,45,5.48,87.2,23.106
11135,sunflower,50,60,30,5.62,654.34,29.26666667
1094,potato,180,60,90,5.06,1026.64,29.18636364
48850,banana,100,75,50,6.62,1037.32,28.08181818
47878,rice,80,40,40,5.32,579.75,34.01
1567,coriander,10,20,20,6.56,1603.2375,22.89090909
85198,wheat,60,30,30,6.12,169.82,14.6
61518,ragi,50,40,20,5.4,297.66,29.56666667
7288,sweetpotato,90,20,120,4.88,2817.86,27.90909091
27930,onion,120,60,65,6.0,1111.68,28.64818182
48534,horsegram,20,60,20,6.1,152.54,22.28
86601,maize,80,40,20,5.4,87.2,23.106
77248,onion,120,60,65,6.06,34.81,34.66666667
72752,moong,20,40,20,5.64,516.68,27.86666667
64557,turmeric,25,60,100,5.06,1299.26,26.51818182
60496,rapeseed,50,40,20,5.12,167.38,23.56
42427,rice,80,40,40,5.36,976.06,25.66666667
58070,rapeseed,50,40,20,4.96,41.3,21.704
38560,brinjal,80,15,40,6.62,942.8,28.99454545
73246,maize,80,40,20,5.58,1246.715,22.6
35069,banana,100,75,50,6.56,1111.68,28.64818182
60342,rapeseed,50,40,20,4.82,235.4251,26.64666667
56437,onion,120,60,65,6.04,2169.32,23.73636364
9442,turmeric,25,60,100,5.04,884.5,27.65454545
80570,turmeric,25,60,100,4.96,1603.2375,22.89090909
49531,rapeseed,50,40,20,4.9,87.2,23.106
87931,ragi,50,40,20,5.56,157.31,25.83333333
32399,coriander,10,20,20,6.34,1026.64,29.18636364
55304,sunflower,50,60,30,5.66,34.81,34.66666667
20893,barley,70,40,45,5.44,73.47,23.562
41887,cotton,120,40,20,5.42,790.98,30.61666667
94504,cotton,120,40,20,5.66,790.98,30.61666667
41196,horsegram,20,60,20,5.86,840.46,33.58333333
80562,rice,80,40,40,5.5,157.31,25.83333333
44917,orange,20,10,10,3.84,1350.025,26.01818182
23439,wheat,60,30,30,6.12,98.94,25.574
88693,potato,180,60,90,4.88,1111.68,28.64818182
35271,jowar,80,40,40,5.46,1011.49,30.43
69285,sweetpotato,90,20,120,4.9,579.75,34.01
9770,jowar,80,40,40,5.6,98.94,25.574
58735,sunflower,50,60,30,5.34,1246.715,22.6
84695,jowar,80,40,40,5.66,579.75,34.01
45020,tomato,100,40,90,6.04,1350.025,26.01818182
93981,rapeseed,50,40,20,4.96,87.2,23.106
76574,rice,80,40,40,5.66,770.44,28.68
29433,rapeseed,50,40,20,4.82,19.38,22.766
25992,sweetpotato,90,20,120,5.18,1026.64,29.18636364
60683,rapeseed,50,40,20,4.94,167.38,23.56
45310,soyabean,20,60,20,5.66,207.55,26.43333333
13679,rapeseed,50,40,20,4.98,73.47,23.562
87952,sunflower,50,60,30,5.56,1246.715,22.6
82003,barley,70,40,45,5.54,73.47,23.562
28273,jowar,80,40,40,5.58,1011.49,30.43
40309,maize,80,40,20,5.32,288.3,25.46
37489,papaya,50,50,50,5.94,556.2,28.54545455
99210,barley,70,40,45,5.4,75.32,22.676
66003,sunflower,50,60,30,5.42,1246.715,22.6
4318,jowar,80,40,40,5.48,579.75,34.01
96984,rice,80,40,40,5.6,423.745,22.07
53076,rapeseed,50,40,20,4.9,167.38,23.56
94306,sunflower,50,60,30,5.54,1151.02,28.03333333
71066,cotton,120,40,20,5.36,1543.76,27.33333333
83207,jowar,80,40,40,5.5,510.05,33.37333333
11352,potato,180,60,90,5.04,2169.32,23.73636364
92043,maize,80,40,20,5.6,579.75,34.01
74159,coriander,10,20,20,6.54,1111.68,28.64818182
94673,rapeseed,50,40,20,5.12,41.3,21.704
693,rice,80,40,40,5.38,98.98,34.92333333
24809,jowar,80,40,40,5.38,654.34,29.26666667
79845,horsegram,20,60,20,5.92,94.02,22.38
88125,ragi,50,40,20,5.58,1246.715,22.6
94941,onion,120,60,65,6.16,122.42,18.58
64723,soyabean,20,60,20,5.38,1151.02,28.03333333
55839,wheat,60,30,30,6.8,152.54,22.28
84765,coriander,10,20,20,6.46,75.32,22.676
16076,sweetpotato,90,20,120,5.02,884.5,27.65454545
57995,jowar,80,40,40,5.54,15.34,27.276
80880,horsegram,20,60,20,5.86,1246.715,22.6
6668,maize,80,40,20,5.48,1246.715,22.6
55430,rice,80,40,40,5.54,579.75,34.01
75723,moong,20,40,20,5.62,510.05,33.37333333
91513,moong,20,40,20,5.68,579.75,34.01
33063,wheat,60,30,30,6.3,94.02,22.38
88048,coriander,10,20,20,6.34,1603.2375,22.89090909
30569,soyabean,20,60,20,5.4,579.75,34.01
16119,moong,20,40,20,5.56,297.66,29.56666667
97982,rapeseed,50,40,20,4.94,19.38,22.766
92693,maize,80,40,20,5.48,152.54,22.28
69428,sunflower,50,60,30,5.4,34.81,34.66666667
70780,rice,80,40,40,5.66,1712.66,11.2
36345,pineapple,160,40,120,6.6,1050.245,18.77818182
89705,rice,80,40,40,5.32,113.7,30.26666667
45874,barley,70,40,45,5.52,19.38,22.766
8576,wheat,60,30,30,6.9,113.7,30.26666667
28859,moong,20,40,20,5.48,1145.22,28.5
38653,potato,180,60,90,4.84,689.88,29.03727273
22449,cotton,120,40,20,5.6,411.52,34.73
77918,wheat,60,30,30,6.4,152.54,22.28
67113,rice,80,40,40,5.32,607.48,26.36666667
22769,onion,120,60,65,5.96,556.2,28.54545455
42,jowar,80,40,40,5.68,654.34,29.26666667
70912,blackpepper,100,60,50,5.1,2169.32,23.73636364
99190,wheat,60,30,30,6.5,75.32,22.676
41057,coriander,10,20,20,6.38,1026.64,29.18636364
69585,maize,80,40,20,5.4,579.75,34.01
58139,rice,80,40,40,5.38,331.88,35.34666667
13527,banana,100,75,50,6.52,2817.86,27.90909091
85381,rice,80,40,40,5.6,1166.94,28.33333333
71347,rapeseed,50,40,20,4.86,87.2,23.106
17833,cotton,120,40,20,5.36,654.34,29.26666667
20742,blackpepper,100,60,50,4.82,2817.86,27.90909091
96242,soyabean,20,60,20,5.52,1011.49,30.43
35242,mango,20,20,30,5.04,1111.68,28.64818182
66753,wheat,60,30,30,7.0,73.47,23.562
28317,moong,20,40,20,5.56,607.48,26.36666667
61902,maize,80,40,20,5.58,98.94,25.574
89415,sweetpotato,90,20,120,5.06,423.745,22.07
89276,sunflower,50,60,30,5.32,70.11,25.6
41965,maize,80,40,20,5.62,790.98,30.61666667
49314,rice,80,40,40,5.68,497.88,25.03333333
65714,rice,80,40,40,5.52,1246.715,22.6
74300,garlic,50,10,60,5.54,1111.68,28.64818182
9432,ragi,50,40,20,5.36,297.66,29.56666667
65623,maize,80,40,20,5.46,199.2125,21.3
85077,jowar,80,40,40,5.52,579.75,34.01
11565,maize,80,40,20,5.5,1543.76,27.33333333
54909,onion,120,60,65,6.18,689.88,29.03727273
79789,sweetpotato,90,20,120,4.92,1299.26,26.51818182
51087,maize,80,40,20,5.58,1246.715,22.6
63652,jute,80,40,40,5.32,1543.76,27.33333333
76190,maize,80,40,20,5.58,884.5,27.65454545
49631,maize,80,40,20,5.58,98.98,34.92333333
80596,coriander,10,20,20,6.32,1603.2375,22.89090909
87832,jowar,80,40,40,5.62,1246.715,22.6
84097,soyabean,20,60,20,5.5,770.44,28.68
63023,sunflower,50,60,30,5.5,1166.94,28.33333333
87221,onion,120,60,65,6.1,15.34,27.276
34143,tomato,100,40,90,5.94,1603.2375,22.89090909
27482,jowar,80,40,40,5.42,199.2125,21.3
61585,sweetpotato,90,20,120,5.1,884.5,27.65454545
68019,jowar,80,40,40,5.54,3.274569,29.0
35706,tomato,100,40,90,5.86,1111.68,28.64818182
60666,moong,20,40,20,5.6,167.38,23.56
25223,rice,80,40,40,5.36,1543.76,27.33333333
97693,garlic,50,10,60,5.32,556.2,28.54545455
2106,soyabean,20,60,20,5.58,1011.49,30.43
11584,wheat,60,30,30,6.1,127.68,20.8
10760,wheat,60,30,30,6.12,75.32,22.676
82071,moong,20,40,20,5.54,607.48,26.36666667
43677,brinjal,80,15,40,6.44,1111.68,28.64818182
50478,moong,20,40,20,5.54,790.98,30.61666667
19693,jowar,80,40,40,5.44,331.88,35.34666667
47719,wheat,60,30,30,6.4,75.32,22.676
50094,sweetpotato,90,20,120,4.9,1299.26,26.51818182
12872,blackpepper,100,60,50,5.08,1603.2375,22.89090909
31957,wheat,60,30,30,6.3,127.68,20.8
64042,maize,80,40,20,5.6,87.2,23.106
69610,coriander,10,20,20,6.36,689.88,29.03727273
78643,potato,180,60,90,4.9,2169.32,23.73636364
60046,moong,20,40,20,5.62,607.48,26.36666667
92957,moong,20,40,20,5.62,654.34,29.26666667
1316,maize,80,40,20,5.52,810.26,29.95636364
37124,rapeseed,50,40,20,5.12,19.38,22.766
27312,moong,20,40,20,5.42,1246.715,22.6
89014,potato,180,60,90,5.04,1111.68,28.64818182
5818,rice,80,40,40,5.42,98.98,34.92333333
77281,maize,80,40,20,5.64,579.75,34.01
16489,maize,80,40,20,5.4,98.94,25.574
1648,rice,80,40,40,5.64,199.2125,21.3
46235,rapeseed,50,40,20,5.02,19.38,22.766
37632,jowar,80,40,40,5.6,297.66,29.56666667
9678,horsegram,20,60,20,5.84,297.66,29.56666667
44185,wheat,60,30,30,6.12,73.47,23.562
16494,cotton,120,40,20,5.66,770.44,28.68
71279,moong,20,40,20,5.36,98.98,34.92333333
97951,jowar,80,40,40,5.4,510.05,33.37333333
32121,wheat,60,30,30,6.8,127.68,20.8
6678,maize,80,40,20,5.62,199.2125,21.3
41604,potato,180,60,90,4.86,1299.26,26.51818182
71633,maize,80,40,20,5.48,840.46,33.58333333
98092,rice,80,40,40,5.38,1875.6,20.1
99560,potato,180,60,90,5.08,1110.78,25.66666667
42113,jowar,80,40,40,5.56,331.88,35.34666667
63090,horsegram,20,60,20,6.06,152.54,22.28
48648,jowar,80,40,40,5.42,1166.94,28.33333333
73613,moong,20,40,20,5.6,199.2125,21.3
58860,horsegram,20,60,20,5.96,199.2125,21.3
5305,onion,120,60,65,5.94,2169.32,23.73636364
25433,sweetpotato,90,20,120,5.02,1026.64,29.18636364
89256,wheat,60,30,30,6.3,70.11,25.6
71153,rice,80,40,40,5.36,497.88,25.03333333
76688,moong,20,40,20,5.6,579.75,34.01
26445,potato,180,60,90,5.02,810.26,29.95636364
22152,rice,80,40,40,5.44,113.7,30.26666667
13510,turmeric,25,60,100,5.08,2817.86,27.90909091
51044,sunflower,50,60,30,5.42,199.2125,21.3
36680,potato,180,60,90,4.82,1426.3,26.73636364
35297,maize,80,40,20,5.5,1011.49,30.43
40122,moong,20,40,20,5.42,288.3,25.46
31177,rice,80,40,40,5.48,152.54,22.28
63401,rapeseed,50,40,20,4.9,288.3,25.46
27881,jowar,80,40,40,5.42,73.47,23.562
98237,rice,80,40,40,5.52,297.66,29.56666667
77932,maize,80,40,20,5.34,1166.94,28.33333333
39605,horsegram,20,60,20,6.04,1110.78,25.66666667
71984,rapeseed,50,40,20,4.9,94.02,22.38
33770,onion,120,60,65,5.96,1098.26,15.5
95086,horsegram,20,60,20,5.92,199.2125,21.3
35094,cabbage,100,65,70,6.36,1111.68,28.64818182
99497,ragi,50,40,20,5.62,1110.78,25.66666667
21305,rice,80,40,40,5.48,607.48,26.36666667
11255,rice,80,40,40,5.66,288.3,25.46
13155,jowar,80,40,40,5.52,199.2125,21.3
62423,onion,120,60,65,5.96,689.88,29.03727273
13487,sweetpotato,90,20,120,4.96,2817.86,27.90909091
61897,rice,80,40,40,5.54,770.44,28.68
96193,jowar,80,40,40,5.62,1011.49,30.43
10847,maize,80,40,20,5.34,1166.94,28.33333333
16855,potato,180,60,90,4.98,689.88,29.03727273
15437,sweetpotato,90,20,120,5.14,1145.22,28.5
85226,onion,120,60,65,6.06,1411.78,19.94545455
9963,rapeseed,50,40,20,5.12,75.32,22.676
445,sweetpotato,90,20,120,5.1,2169.32,23.73636364
3323,sweetpotato,90,20,120,5.06,884.5,27.65454545
42730,turmeric,25,60,100,5.04,1603.2375,22.89090909
72495,wheat,60,30,30,6.9,41.3,21.704
17230,maize,80,40,20,5.48,75.32,22.676
45724,potato,180,60,90,5.1,1426.3,26.73636364
50314,moong,20,40,20,5.44,790.98,30.61666667
5849,rapeseed,50,40,20,5.14,87.2,23.106
68458,sweetpotato,90,20,120,5.16,556.2,28.54545455
56521,rice,80,40,40,5.34,1543.76,27.33333333
527,wheat,60,30,30,6.9,127.68,20.8
45564,wheat,60,30,30,6.8,167.38,23.56
17603,potato,180,60,90,5.12,152.54,22.28
12247,rapeseed,50,40,20,5.1,87.2,23.106
70063,coriander,10,20,20,6.64,689.88,29.03727273
33630,wheat,60,30,30,6.1,41.3,21.704
12552,wheat,60,30,30,6.6,41.3,21.704
96535,banana,100,75,50,6.54,1111.68,28.64818182
90550,wheat,60,30,30,6.12,140.52,12.5
13079,onion,120,60,65,6.1,1603.2375,22.89090909
34621,horsegram,20,60,20,6.1,199.2125,21.3
29639,rapeseed,50,40,20,5.04,19.38,22.766
62278,barley,70,40,45,5.62,75.32,22.676
93244,banana,100,75,50,6.44,2169.32,23.73636364
97525,ragi,50,40,20,5.48,113.7,30.26666667
62399,onion,120,60,65,5.9,689.88,29.03727273
43881,cauliflower,80,70,50,6.4,1111.68,28.64818182
81331,blackpepper,100,60,50,4.96,2817.86,27.90909091
26022,maize,80,40,20,5.48,87.2,23.106
36884,potato,180,60,90,4.94,1426.3,26.73636364
96355,wheat,60,30,30,6.6,73.47,23.562
76064,onion,120,60,65,6.14,556.2,28.54545455
89085,rice,80,40,40,5.56,1111.68,28.64818182
8444,wheat,60,30,30,6.3,113.7,30.26666667
61915,jowar,80,40,40,5.68,770.44,28.68
57300,maize,80,40,20,5.48,87.2,23.106
22258,rice,80,40,40,5.56,113.7,30.26666667
96934,cotton,120,40,20,5.44,607.48,26.36666667
10895,ragi,50,40,20,5.38,1166.94,28.33333333
44200,maize,80,40,20,5.6,1011.49,30.43
59682,rapeseed,50,40,20,4.96,73.47,23.562
30996,rice,80,40,40,5.48,1110.78,25.66666667
49438,rice,80,40,40,5.54,840.46,33.58333333
21740,maize,80,40,20,5.54,235.4251,26.64666667
23694,jowar,80,40,40,5.58,579.75,34.01
40352,mango,20,20,30,5.08,1037.32,28.08181818
6846,turmeric,25,60,100,4.9,1603.2375,22.89090909
24146,turmeric,25,60,100,5.06,689.88,29.03727273
24400,horsegram,20,60,20,5.98,1110.78,25.66666667
20069,horsegram,20,60,20,6.02,1246.715,22.6
76024,potato,180,60,90,4.98,556.2,28.54545455
80263,moong,20,40,20,5.32,664.94,22.03333333
25575,barley,70,40,45,5.42,87.2,23.106
58204,ragi,50,40,20,5.48,664.94,22.03333333
65074,barley,70,40,45,5.66,41.3,21.704
65667,rapeseed,50,40,20,4.88,1246.715,22.6
92983,horsegram,20,60,20,5.86,288.3,25.46
23557,barley,70,40,45,5.46,75.32,22.676
48245,onion,120,60,65,6.18,75.32,22.676
68264,cotton,120,40,20,5.5,510.05,33.37333333
81088,turmeric,25,60,100,5.02,1603.2375,22.89090909
17238,moong,20,40,20,5.34,579.75,34.01
43998,papaya,50,50,50,6.18,1111.68,28.64818182
43805,sweetpotato,90,20,120,4.82,1111.68,28.64818182
78731,rice,80,40,40,5.42,1543.76,27.33333333
97788,garlic,50,10,60,5.58,556.2,28.54545455
62245,garlic,50,10,60,5.68,689.88,29.03727273
26570,rice,80,40,40,5.64,331.88,35.34666667
97799,barley,70,40,45,5.48,19.38,22.766
75265,moong,20,40,20,5.42,113.7,30.26666667
79697,coriander,10,20,20,6.48,1299.26,26.51818182
45537,garlic,50,10,60,5.58,1426.3,26.73636364
41581,banana,100,75,50,6.52,1299.26,26.51818182
75246,moong,20,40,20,5.46,1145.22,28.5
88179,rice,80,40,40,5.54,1246.715,22.6
19195,potato,180,60,90,4.88,1299.26,26.51818182
19266,horsegram,20,60,20,5.88,1151.02,28.03333333
23371,maize,80,40,20,5.32,98.94,25.574
74362,jowar,80,40,40,5.48,1011.49,30.43
76475,horsegram,20,60,20,6.12,884.5,27.65454545
82951,maize,80,40,20,5.44,1145.22,28.5
17970,turmeric,25,60,100,5.04,1037.32,28.08181818
28395,jowar,80,40,40,5.36,607.48,26.36666667
33427,wheat,60,30,30,6.8,15.34,27.276
47287,coriander,10,20,20,6.46,942.8,28.99454545
30608,wheat,60,30,30,6.4,75.32,22.676
5830,maize,80,40,20,5.58,87.2,23.106
72043,ragi,50,40,20,5.48,1151.02,28.03333333
96449,maize,80,40,20,5.58,1011.49,30.43
96800,maize,80,40,20,5.54,70.11,25.6
83916,potato,180,60,90,4.84,884.5,27.65454545
42139,onion,120,60,65,6.04,421.14,28.50727273
75419,maize,80,40,20,5.5,1145.22,28.5
61292,moong,20,40,20,5.36,510.05,33.37333333
54587,maize,80,40,20,5.5,98.94,25.574
43167,ragi,50,40,20,5.38,1246.715,22.6
46052,rapeseed,50,40,20,5.08,19.38,22.766
46390,horsegram,20,60,20,6.04,297.66,29.56666667
55578,jowar,80,40,40,5.32,579.75,34.01
53096,ragi,50,40,20,5.5,167.38,23.56
38549,sunflower,50,60,30,5.66,770.44,28.68
53326,jute,80,40,40,5.68,1145.22,28.5
41041,wheat,60,30,30,6.8,87.2,23.106
61072,turmeric,25,60,100,4.82,556.2,28.54545455
85904,turmeric,25,60,100,5.06,2569.52,4.9
41410,barley,70,40,45,5.42,87.2,23.106
1071,rice,80,40,40,5.32,98.98,34.92333333
7076,jowar,80,40,40,5.6,199.2125,21.3
23731,maize,80,40,20,5.54,75.32,22.676
93234,rice,80,40,40,5.46,1543.76,27.33333333
34488,wheat,60,30,30,6.7,199.2125,21.3
89310,ragi,50,40,20,5.5,607.48,26.36666667
95795,banana,100,75,50,6.48,2817.86,27.90909091
42801,cardamom,75,75,150,5.08,1603.2375,22.89090909
15493,banana,100,75,50,6.46,550.1245,27.63636364
8697,rice,80,40,40,5.38,113.7,30.26666667
9958,cotton,120,40,20,5.56,579.75,34.01
51306,moong,20,40,20,5.56,1246.715,22.6
20881,jowar,80,40,40,5.44,73.47,23.562
87239,cotton,120,40,20,5.54,790.98,30.61666667
3878,sunflower,50,60,30,5.44,75.32,22.676
83278,moong,20,40,20,5.58,510.05,33.37333333
51730,garlic,50,10,60,5.54,1111.68,28.64818182
97287,rapeseed,50,40,20,4.84,167.38,23.56
35391,coriander,10,20,20,6.32,1111.68,28.64818182
17507,moong,20,40,20,5.44,182.5,29.2
79304,maize,80,40,20,5.64,98.98,34.92333333
42732,horsegram,20,60,20,5.92,1246.715,22.6
67759,jute,80,40,40,5.46,1145.22,28.5
12901,banana,100,75,50,6.36,1603.2375,22.89090909
81999,turmeric,25,60,100,4.88,1111.68,28.64818182
79,maize,80,40,20,5.4,654.34,29.26666667
5443,rice,80,40,40,5.38,127.68,20.8
70683,maize,80,40,20,5.42,654.34,29.26666667
76313,coriander,10,20,20,6.4,884.5,27.65454545
26408,moong,20,40,20,5.38,790.98,30.61666667
70162,rapeseed,50,40,20,4.96,75.32,22.676
34247,sweetpotato,90,20,120,5.08,1603.2375,22.89090909
49249,rice,80,40,40,5.32,127.68,20.8
49050,wheat,60,30,30,6.12,241.78,1.18
75486,rapeseed,50,40,20,4.94,167.38,23.56
34710,ladyfinger,80,10,40,6.32,2817.86,27.90909091
55188,soyabean,20,60,20,5.62,579.75,34.01
68908,rice,80,40,40,5.6,297.66,29.56666667
77521,potato,180,60,90,5.1,75.32,22.676
26597,horsegram,20,60,20,6.16,331.88,35.34666667
31275,wheat,60,30,30,6.5,152.54,22.28
65958,maize,80,40,20,5.42,157.31,25.83333333
55413,turmeric,25,60,100,4.9,75.32,22.676
93746,barley,70,40,45,5.62,87.2,23.106
58049,potato,180,60,90,4.98,421.14,28.50727273
71839,ragi,50,40,20,5.34,840.46,33.58333333
45302,potato,180,60,90,4.94,700.241,22.19090909
26807,soyabean,20,60,20,5.36,664.94,22.03333333
89723,moong,20,40,20,5.42,167.38,23.56
21698,sweetpotato,90,20,120,4.84,1050.245,18.77818182
1151,wheat,60,30,30,6.4,87.2,23.106
67092,cotton,120,40,20,5.42,607.48,26.36666667
73703,sunflower,50,60,30,5.36,1246.715,22.6
22097,sunflower,50,60,30,5.4,167.38,23.56
11440,potato,180,60,90,4.9,2169.32,23.73636364
33539,wheat,60,30,30,6.4,41.3,21.704
88166,jowar,80,40,40,5.58,157.31,25.83333333
9278,maize,80,40,20,5.58,1875.6,20.1
19377,ragi,50,40,20,5.38,1151.02,28.03333333
15076,rice,80,40,40,5.4,167.38,23.56
69702,potato,180,60,90,5.12,75.32,22.676
46408,mango,20,20,30,4.88,884.5,27.65454545
26578,maize,80,40,20,5.52,331.88,35.34666667
40693,banana,100,75,50,6.5,2169.32,23.73636364
16786,wheat,60,30,30,6.6,75.32,22.676
69694,jowar,80,40,40,5.32,579.75,34.01
42238,rice,80,40,40,5.36,664.94,22.03333333
7645,jowar,80,40,40,5.4,1011.49,30.43
81071,jowar,80,40,40,5.56,199.2125,21.3
23117,rapeseed,50,40,20,4.84,446.14,25.44
27973,coriander,10,20,20,6.62,1111.68,28.64818182
59183,sweetpotato,90,20,120,5.0,1603.2375,22.89090909
64749,rapeseed,50,40,20,4.88,94.02,22.38
58434,potato,180,60,90,5.18,122.42,18.58
64005,rice,80,40,40,5.52,127.68,20.8
9297,horsegram,20,60,20,6.0,297.66,29.56666667
69283,maize,80,40,20,5.64,579.75,34.01
48192,wheat,60,30,30,6.6,75.32,22.676
24265,horsegram,20,60,20,6.12,1110.78,25.66666667
87242,moong,20,40,20,5.42,790.98,30.61666667
5272,wheat,60,30,30,6.4,127.68,20.8
22942,horsegram,20,60,20,5.94,297.66,29.56666667
39585,potato,180,60,90,5.18,169.82,14.6
48017,barley,70,40,45,5.66,75.32,22.676
28688,soyabean,20,60,20,5.52,423.745,22.07
54679,coriander,10,20,20,6.38,942.8,28.99454545
10862,rice,80,40,40,5.32,1166.94,28.33333333
3405,banana,100,75,50,6.56,884.5,27.65454545
59630,onion,120,60,65,6.02,1111.68,28.64818182
44898,soyabean,20,60,20,5.44,607.48,26.36666667
13181,wheat,60,30,30,6.12,199.2125,21.3
25412,coriander,10,20,20,6.6,1026.64,29.18636364
78578,rice,80,40,40,5.32,1543.76,27.33333333
82882,ragi,50,40,20,5.38,167.38,23.56
80543,onion,120,60,65,5.92,1246.715,22.6
77450,potato,180,60,90,5.02,75.32,22.676
24182,moong,20,40,20,5.32,75.32,22.676
7749,jowar,80,40,40,5.5,607.48,26.36666667
83504,maize,80,40,20,5.52,1875.6,20.1
36881,sunflower,50,60,30,5.5,167.38,23.56
90628,potato,180,60,90,5.06,884.5,27.65454545
2470,soyabean,20,60,20,5.42,235.4251,26.64666667
50918,rice,80,40,40,5.32,1246.715,22.6
41908,jowar,80,40,40,5.66,15.34,27.276
63209,moong,20,40,20,5.48,182.5,29.2
59534,soyabean,20,60,20,5.56,1011.49,30.43
56977,sunflower,50,60,30,5.44,840.46,33.58333333
82642,wheat,60,30,30,6.6,113.7,30.26666667
7014,jowar,80,40,40,5.44,199.2125,21.3
8951,garlic,50,10,60,5.58,556.2,28.54545455
4743,rice,80,40,40,5.5,152.54,22.28
62495,wheat,60,30,30,7.0,75.32,22.676
7101,potato,180,60,90,4.9,199.2125,21.3
79045,maize,80,40,20,5.38,87.2,23.106
44676,mango,20,20,30,5.12,714.68,26.45454545
17705,turmeric,25,60,100,4.9,1501.98,25.81818182
76497,rapeseed,50,40,20,5.0,884.5,27.65454545
51884,barley,70,40,45,5.68,73.47,23.562
36253,potato,180,60,90,4.9,1350.025,26.01818182
51057,cotton,120,40,20,5.62,1246.715,22.6
36775,onion,120,60,65,5.88,1426.3,26.73636364
74861,moong,20,40,20,5.34,607.48,26.36666667
25493,moong,20,40,20,5.32,840.46,33.58333333
18055,potato,180,60,90,5.02,2569.52,4.9
40376,maize,80,40,20,5.48,1712.66,11.2
22030,rapeseed,50,40,20,5.0,167.38,23.56
87155,banana,100,75,50,6.66,1299.26,26.51818182
78059,rice,80,40,40,5.64,182.5,29.2
25972,onion,120,60,65,6.12,1026.64,29.18636364
79345,ragi,50,40,20,5.38,840.46,33.58333333
35546,barley,70,40,45,5.66,73.47,23.562
69690,rapeseed,50,40,20,4.92,75.32,22.676
19521,maize,80,40,20,5.32,790.98,30.61666667
10052,rice,80,40,40,5.5,34.81,34.66666667
26315,rice,80,40,40,5.54,1151.02,28.03333333
84688,potato,180,60,90,4.88,75.32,22.676
39412,moong,20,40,20,5.38,34.81,34.66666667
57266,coriander,10,20,20,6.36,1026.64,29.18636364
24232,moong,20,40,20,5.46,579.75,34.01
16708,rice,80,40,40,5.64,579.75,34.01
43130,mango,20,20,30,5.18,1603.2375,22.89090909
